2022.04.15,관악구,162024,1044
2022.04.15,서초구,127824,828
2022.04.15,강남구,165577,1108
2022.04.15,송파구,214120,1288
2022.04.15,강동구,150433,1178
2022.04.15,기타,200422,1454
2022.04.14,종로구,44292,296
2022.04.14,중구,40139,253
2022.04.14,용산구,66525,503
2022.04.14,성동구,96693,791
2022.04.14,광진구,115722,875
2022.04.14,동대문구,114543,795
2022.04.14,중랑구,123986,883
2022.04.14,성북구,141202,1075
2022.04.14,강북구,91446,702
2022.04.14,도봉구,99992,705
2022.04.14,노원구,165611,1251
2022.04.14,은평구,145834,1255
2022.04.14,서대문구,97312,732
2022.04.14,마포구,119286,944
2022.04.14,양천구,141854,1197
2022.04.14,강서구,182650,1457
2022.04.14,구로구,134450,1048
2022.04.14,금천구,77180,539
2022.04.14,영등포구,134461,1118
2022.04.14,동작구,128896,1002
2022.04.14,관악구,160980,1220
2022.04.14,서초구,126996,989
2022.04.14,강남구,164469,1193
2022.04.14,송파구,212832,1588
2022.04.14,강동구,149255,902
2022.04.14,기타,198968,1663
2022.04.13,종로구,43996,387
2022.04.13,중구,39886,327
2022.04.13,용산구,66022,616
2022.04.13,성동구,95902,868
2022.04.13,광진구,114847,1272
2022.04.13,동대문구,113748,1009
2022.04.13,중랑구,123103,1120
2022.04.13,성북구,140128,1407
2022.04.13,강북구,90745,824
2022.04.13,도봉구,99287,980
2022.04.13,노원구,164361,1523
2022.04.13,은평구,144579,1795
2022.04.13,서대문구,96580,872
2022.04.13,마포구,118342,1257
2022.04.13,양천구,140657,1596
2022.04.13,강서구,181193,1979
2022.04.13,구로구,133403,1389
2022.04.13,금천구,76641,778
2022.04.13,영등포구,133343,1357
2022.04.13,동작구,127894,1320
2022.04.13,관악구,159760,1638
2022.04.13,서초구,126007,1353
2022.04.13,강남구,163276,1603
2022.04.13,송파구,211245,2085
2022.04.13,강동구,148353,1436
2022.04.13,기타,197305,2285
2022.04.12,종로구,43608,529
2022.04.12,중구,39558,486
2022.04.12,용산구,65406,826
2022.04.12,성동구,95035,1226
2022.04.12,광진구,113575,1144
2022.04.12,동대문구,112739,1395
2022.04.12,중랑구,121983,1549
2022.04.12,성북구,138722,1720
2022.04.12,강북구,89922,1164
2022.04.12,도봉구,98306,1273
2022.04.12,노원구,162839,2146
2022.04.12,은평구,142784,1276
2022.04.12,서대문구,95708,1130
2022.04.12,마포구,117087,1452
2022.04.12,양천구,139061,1663
2022.04.12,강서구,179215,2561
2022.04.12,구로구,132014,1701
2022.04.12,금천구,75863,993
2022.04.12,영등포구,131986,1774
2022.04.12,동작구,126574,1606
2022.04.12,관악구,158122,1992
2022.04.12,서초구,124654,1358
2022.04.12,강남구,161672,1993
2022.04.12,송파구,209160,2471
2022.04.12,강동구,146917,1828
2022.04.12,기타,195022,2262
2022.04.11,종로구,43079,156
2022.04.11,중구,39072,128
2022.04.11,용산구,64581,202
2022.04.11,성동구,93810,323
2022.04.11,광진구,112431,530
2022.04.11,동대문구,111344,486
2022.04.11,중랑구,120439,399
2022.04.11,성북구,137003,489
2022.04.11,강북구,88759,305
2022.04.11,도봉구,97033,386
2022.04.11,노원구,160693,749
2022.04.11,은평구,141509,983
2022.04.11,서대문구,94578,462
2022.04.11,마포구,115635,506
2022.04.11,양천구,137399,747
2022.04.11,강서구,176656,954
2022.04.11,구로구,130314,484
2022.04.11,금천구,74870,265
2022.04.11,영등포구,130214,521
2022.04.11,동작구,124970,617
2022.04.11,관악구,156130,625
2022.04.11,서초구,123296,738
2022.04.11,강남구,159679,800
2022.04.11,송파구,206691,856
2022.04.11,강동구,145090,801
2022.04.11,기타,192762,735
2022.04.10,종로구,42923,358
2022.04.10,중구,38944,302
2022.04.10,용산구,64379,562
2022.04.10,성동구,93487,700
2022.04.10,광진구,111901,960
2022.04.10,동대문구,110858,933
2022.04.10,중랑구,120040,1026
2022.04.10,성북구,136514,1267
2022.04.10,강북구,88454,846
2022.04.10,도봉구,96647,914
2022.04.10,노원구,159944,1368
2022.04.10,은평구,140526,1343
2022.04.10,서대문구,94116,920
2022.04.10,마포구,115129,1130
2022.04.10,양천구,136652,1469
2022.04.10,강서구,175702,1981
2022.04.10,구로구,129830,1202
